HVAC,Light,Appliance,Misc.,Outdoor equipment
794880.6138,59355.83643,356187.9426,187827.3571,3045.735
794148.5636,59355.83643,356187.9426,187827.3571,3045.735
793430.9594,59355.83643,356187.9426,187827.3571,3045.735
792723.0086,59355.83643,356187.9426,187827.3571,3045.735
792022.2063,59355.83643,356187.9426,187827.3571,3045.735
791326.6218,59355.83643,356187.9426,187827.3571,3045.735
790635.4988,59355.83643,356187.9426,187827.3571,3045.735
789947.2282,59355.83643,356187.9426,187827.3571,3045.735
789260.7208,59355.83643,356187.9426,187827.3571,3045.735
788575.6163,59355.83643,356187.9426,187827.3571,3045.735
787891.1465,59355.83643,356187.9426,187827.3571,3045.735
787205.9104,59355.83643,356187.9426,187827.3571,3045.735
787029.1084,59355.83643,356187.9426,187827.3571,3045.735
785650.9893,52996.28253,370239.5381,286759.2133,2719.40625
785033.9385,52996.28253,370239.5381,286759.2133,2719.40625
784595.1189,52996.28253,370239.5381,286759.2133,2719.40625
784172.3073,52996.28253,370239.5381,286759.2133,2719.40625
783753.2251,52996.28253,370239.5381,286759.2133,2719.40625
783347.5956,52996.28253,370239.5381,286759.2133,2719.40625
784924.4638,52996.28253,370239.5381,286759.2133,2719.40625
785345.9745,52996.28253,370239.5381,286759.2133,2719.40625
785182.2972,52996.28253,370239.5381,286759.2133,2719.40625
784950.886,52996.28253,370239.5381,286759.2133,2719.40625
784710.2376,52996.28253,370239.5381,286759.2133,2719.40625
784464.8181,52996.28253,370239.5381,286759.2133,2719.40625
784213.0006,52996.28253,370239.5381,286759.2133,2719.40625
783954.6345,52996.28253,370239.5381,286759.2133,2719.40625
783689.7103,52996.28253,370239.5381,286759.2133,2719.40625
783524.1954,52996.28253,370239.5381,286759.2133,2719.40625
783449.9804,52996.28253,370239.5381,286759.2133,2719.40625
783371.6563,52996.28253,370239.5381,286759.2133,2719.40625
783287.6575,52996.28253,370239.5381,286759.2133,2719.40625
783199.2717,52996.28253,370239.5381,286759.2133,2719.40625
783106.7702,52996.28253,370239.5381,286759.2133,2719.40625
783011.8166,52996.28253,370239.5381,286759.2133,2719.40625
782913.6253,52996.28253,370239.5381,286759.2133,2719.40625
782811.8009,52996.28253,370239.5381,286759.2133,2719.40625
782706.5616,52996.28253,370239.5381,286759.2133,2719.40625
782598.9655,52996.28253,370239.5381,286759.2133,2719.40625
782489.2193,52996.28253,370239.5381,286759.2133,2719.40625
782376.8617,52996.28253,370239.5381,286759.2133,2719.40625
